index	image	caption
1898	241347689_d0b1ac297d.jpg	african american play football 
15326	3241892328_4ebf8b21ce.jpg	cougar pouncing off rock 
20094	1235681222_819231767a.jpg	people sit on bench 
897	1286408831_05282582ed.jpg	the boy is climbing 
32059	2521878609_146143708e.jpg	a person eats noodle 
7616	2453990033_df53f0d8c8.jpg	girl in red jumping up
7617	2869491449_1041485a6b.jpg	two dog play together 
9383	303607405_f36edf16c6.jpg	a dog shake dry 
9377	2284894733_b710b9b106.jpg	a brown dog growl 
37897	2470519275_65725fd38d.jpg	a boy playing in mud
32047	3033668641_5905f73990.jpg	bearded man rock climbing 
19949	3323419265_7fefaa9d5d.jpg	two woman sitting together 
15480	3396275223_ee080df8b5.jpg	performer performing a play 
37886	2701895972_8605c4e038.jpg	a band performs onstage 
32043	255091927_2eb643beb2.jpg	people laying in massage chair
37640	2911107495_e3cec16a24.jpg	a skateboarder at dusk 
16586	2921198890_6f70dfbf4c.jpg	a professional racing dog running
5387	506412121_67ecc7ec05.jpg	man fish in ocean 
9209	2908859957_e96c33c1e0.jpg	a girl skip rope 
7873	587604325_af5d6df679.jpg	two brown dog playing 
31882	2490179961_e842fda5eb.jpg	two girl with chocolate mouth
16208	466956675_a2fb6bf901.jpg	a climber ascending a mountain
37436	2534194182_ac53035cf4.jpg	a marching band performing 
1723	875731481_a5a0a09934.jpg	costumed woman perform outdoors 
37431	3268175963_113d90d178.jpg	singer and guitarist performing 
35853	2429729667_42effc165d.jpg	child watching a play 
37408	278002875_d011ae9dc5.jpg	four young adult gathered outdoors
16338	3544803461_a418ca611e.jpg	two boxer are fighting 
5265	2059616165_b7c99c1009.jpg	black dog lay on grass
25976	2813992915_f732cf8539.jpg	bike rider jumping obstacle 
35910	3046431231_dc48851062.jpg	three woman wearing wig 
35927	2581066814_179d28f306.jpg	naked people riding bike 
5249	3324375078_9441f72898.jpg	dog playing in the snow
27171	3350260112_fcb47ff6b2.jpg	people on a beach 
35953	2380464803_a64f05bfa9.jpg	three adult at work 
37310	2917843040_7c9caaaa8a.jpg	a person jump outside 
27165	3225058391_a12d38d911.jpg	a cold cycler celebrates 
16527	3354489242_dd529ffa1f.jpg	two hockey team compete 
19101	837919879_94e3dacd83.jpg	two men playing horseshoe 
16531	3115901702_f07aa0ef74.jpg	several lady talking together 
19079	3319723910_af5b5f1fae.jpg	a skateboarder in midjump 
19188	881725588_efabbcd96a.jpg	the girl are braiding 
7864	3126795109_73920ed5dc.jpg	a guy playing basketball 
31903	3343311201_eeb1a39def.jpg	girl in blue coverall painting
19410	2192131110_8a40e7c028.jpg	kid swinging on a swing
35607	3636491114_ab34dac833.jpg	person doing backstroke in pool
7771	102455176_5f8ead62d5.jpg	climber climbing an ice wall
15921	2925737498_57585a7ed9.jpg	a man smile outdoors 
15923	3433567526_00b5a70319.jpg	a dog running outside 
7783	3111402233_6285bcba7a.jpg	a dog shaking water off
7785	3672940355_47f30e2b28.jpg	a girl kick a ball
15977	3556485995_9cd40269e9.jpg	two men playing hockey 
9172	2748435417_ea7bbcc17c.jpg	two kid are skateboarding 
19557	1332208215_fa824f6659.jpg	people on a subway 
31004	2431120202_b24fe2333a.jpg	a girl crosscountry ski 
16013	3320680380_b0d38b3b4a.jpg	a child go skiing 
1031	2302747917_aa0300eb68.jpg	three child running barefoot 
35663	3174726084_c108de0a64.jpg	a flag is carried 
7810	3423509305_e399d005db.jpg	a dog catching a ball
5358	3573202338_f43dd22d28.jpg	two girl playing on the
35703	824782868_a8f532f3a6.jpg	a young girl laughing 
25870	2451988767_244bff98d1.jpg	two kid playing super hero
7821	3239866450_3f8cfb0c83.jpg	i have no idea 
9134	241345323_f53eb5eec4.jpg	a oklahoma football player standing
35752	756004341_1a816df714.jpg	two young child wearing sunglass
37462	3211437611_bd4af3730b.jpg	old picture of wedding 
25915	472396131_6e97068d93.jpg	a puppy catching a bird
5327	3626642428_3396568c3c.jpg	dog play in creek 
19676	2674784195_704f6b79d0.jpg	two muddy boy swim 
15713	2936707421_8e629874b8.jpg	a child play soccer 
8461	2931254547_e97c6d0d63.jpg	many people watching a performance
30231	486917990_72bd4069af.jpg	a rock climber ascends 
24743	2275029674_6d4891c20e.jpg	two small white dog playing
6351	3476381830_3751dd9339.jpg	a dancer on step 
34044	2042009399_afad34e7c1.jpg	kid playing tag football 
32623	3301859683_2d5e4b40a3.jpg	a person ski downhill 
22057	366713533_bd6d48cf02.jpg	large group of people walking
22056	3481859121_3d3e566ec0.jpg	girl sit on bench 
30226	3614595423_f9e0ab4fb0.jpg	child climb a tree 
2333	2519812011_f85c3b5cb5.jpg	child run through city fountain
23276	3427118504_93126c83e0.jpg	man and child dancing 
32612	523991446_65dbc5a4a5.jpg	a large woman dance 
29458	852469220_bc0fee3623.jpg	dog swim in the water
11684	2968885599_0672a5f016.jpg	dog performing a sled race
13000	3595992258_6f192e6ae7.jpg	a brown dog running 
23290	2522809984_2e8a7df4fb.jpg	a black dog swimming 
28894	3350671534_2a5d45a961.jpg	guy rollerskating on skate ramp
12929	3613585080_36629d8157.jpg	five people sitting down 
24723	2483993827_243894a4f9.jpg	two greyhound racing at night
22185	3117562746_62f57a02b5.jpg	two dog in the snow
28959	3018467501_a03d404413.jpg	three girl happily jumping 
11864	416992999_654a99a903.jpg	young woman climbing rock face
10411	3113322995_13781860f2.jpg	a sled and dog mushing
11821	498957941_f0eda42787.jpg	a young boy run 
40035	2218334049_e649dbdb1a.jpg	a doberman pinscher at night
12759	2867968184_908d87cf2c.jpg	the boy is skateboarding 
12762	3484625231_5b1a1a07b8.jpg	two guy playing football 
23179	2288530008_4ebcee2174.jpg	a train blowing smoke 
11665	365128300_6966058139.jpg	people white water rafting 
23209	109823394_83fcb735e1.jpg	three people drive atvs 
24243	2553619107_d382a820f9.jpg	a kayaker tumble over 
22248	2768248810_06d543c080.jpg	a man water boarding 
24679	3223973114_6c15538ce9.jpg	dog running in yard 
10381	3173461705_b5cdeef1eb.jpg	two dog in snow 
22213	2882589788_cb0b407a8d.jpg	a young cheerleader is cheering
11767	3540515072_8c951b738b.jpg	a black dog jumping 
29908	1079274291_9aaf896cc1.jpg	two boy make face 
24248	286660725_ffdbdf3481.jpg	a man breathes fire 
30139	2659554389_ed3d15093f.jpg	a little girl feed a
11657	3344531479_03c69750e9.jpg	a man playing tennis 
3847	3149804151_1cc8d10783.jpg	two bikers race uphill 
21778	69710411_2cf537f61f.jpg	friend enjoy a campfire 
39160	3211029717_2affe6bbd5.jpg	people play with pyrotechnic 
21763	1414820925_3504c394e1.jpg	athletic man spiking volleyball 
3862	181103691_fb2f956abd.jpg	child playing in water 
23463	2385871165_9438c9fe84.jpg	a guy wearing glass 
438	3017656907_c3b137e070.jpg	three speed skater skating 
32529	1732217138_aa0199ef87.jpg	two people with dreadlock 
39130	3334057289_68ece38a85.jpg	dog look toward a shadow
10891	3462396164_ba9849c14b.jpg	a crowded city street 
444	3406930103_4db7b4dde0.jpg	a dog in the snow
13195	267836606_bbea2267c8.jpg	a black dog barking 
40235	95728660_d47de66544.jpg	man on bike in mountain
33016	405534893_2d0f3b0147.jpg	two men climbing a mountain
34259	3485657956_7481582565.jpg	two black dog collide 
10238	2856080862_95d793fa9d.jpg	men in the park 
39167	2981372647_2061278c60.jpg	three dog are playing 
23450	3619232550_0b1e1fd4e4.jpg	a band in the studio
32540	3719461451_07de35af3a.jpg	white gull flying over ocean
39195	864290968_eccb46d5ab.jpg	bearded man ride a bus
23323	290019324_23582048d4.jpg	a dog is running 
13044	3524914023_4e96edb09f.jpg	a boy play baseball 
34141	3286111436_891ae7dab9.jpg	a basketball player dribble 
21910	3445544288_68fdb25969.jpg	skier riding a ski carousel
2571	3462396164_ba9849c14b.jpg	crowd at an outdoor event
5766	3523471597_87e0bf3b21.jpg	tourist examine a sign 
11574	3127614086_9f1d3cf73d.jpg	two men are playing basketball
28880	241347664_4a3e7e5be7.jpg	a football team doing excercises
21872	3613005134_bb7f304da1.jpg	two men are wrestling 
23399	2266901263_4324af1f03.jpg	child wear soccer uniform 
3988	3346614841_698f9aa486.jpg	a boy wear sunglass 
4245	3259228898_cefd04580b.jpg	crowd behind man working projector
34188	2518508760_68d8df7365.jpg	a muzzled race dog running
6295	2840344516_8e15fe2668.jpg	the boat rushed off 
33361	2684322797_85406f571d.jpg	an overweight person drinking 
13116	2963672852_c28043bb2c.jpg	man carry bike over obstacle
39260	3182161610_4d349b257f.jpg	two toddler play together 
22270	3708748633_e7e3cf4e84.jpg	a man playing bagpipe 
11872	3344233740_c010378da7.jpg	people in the city 
40014	3223302125_f8154417f4.jpg	a skier catch air 
24550	3168123064_d1983b8f92.jpg	a person is surfing 
33634	3631671718_d712821757.jpg	a girl play tball 
12309	3275627207_0b41e44597.jpg	a man ha dreadlock 
12312	3268175963_113d90d178.jpg	two musician singing and playing
12313	2095078658_c14ba89bc2.jpg	large dog running in snow
6619	2902269566_419d9f1d8e.jpg	man on a dirt bike
10561	3442978981_53bf1f45f3.jpg	two sword fighter training 
12325	559102835_472ff702b5.jpg	two boy and a ball
12377	3497485793_e36c1d2779.jpg	two girl doing a presentation
12381	2682194299_92005b26c6.jpg	dog sits on hurdle 
39751	2922512807_d382528a93.jpg	boy jumping step with skateboard
38814	3399906919_bc8562b257.jpg	people play beer pong 
24415	3183519385_311555d5f5.jpg	the boy is surfing 
6627	2710563762_06d48329d7.jpg	girl are playing basketball 
10679	210686241_b8e069fff3.jpg	child playing in water 
253	1433397131_8634fa6664.jpg	a child hidden by ball
5887	3208571574_6dc1a461c5.jpg	five men in suit 
201	2273038287_3004a72a34.jpg	a dog run outside 
2801	233327292_3bcbc3783f.jpg	man removing garter during wedding
12205	497579819_f91b26f7d3.jpg	small dog looking into background
30006	3030823649_3b7b6c728d.jpg	shepherd dog catch tennis ball
33717	3400041870_4e7732b40f.jpg	two asian teen in jacket
12160	3304511635_113beaf458.jpg	two dancer dance together 
5922	3224560800_8fefd52510.jpg	a male firedancer performs 
22805	496129405_b9feeda1ab.jpg	three dog play outside 
32810	3119875880_22f9129a1c.jpg	child playing on rock 
22944	2757779501_c41c86a595.jpg	a man rock climbing 
30022	424416723_19c56cb365.jpg	a black dog jumping 
24441	3220151692_d398ef9779.jpg	two sumo wrestler fight 
24521	2206960564_325ed0c7ae.jpg	puppy running on the floor
33659	2290330500_e7bdaa58e1.jpg	a woman play volleyball 
12271	3150252702_828a570d46.jpg	person on snowboard in air
39792	2855667597_bf6ceaef8e.jpg	four dog run on field
3794	3164415865_612f9fd8bc.jpg	sled sled down the street
5892	2737233999_34d60dc5c3.jpg	four child playing basketball 
22825	2713554148_64cd465e71.jpg	child playing around a streetpole
24557	2444134813_20895c640c.jpg	the dog are racing 
29333	2490365757_b869282cb3.jpg	a man photographing tulip 
29345	3718007650_e5930b4509.jpg	many people gather outside 
39618	978580450_e862715aba.jpg	a blonde child swim 
22374	3424851862_0f51c42922.jpg	three people climbing rock 
12559	3461677493_5bfb73038e.jpg	barber giving a haircut 
29058	247778426_fd59734130.jpg	the dog is swimming 
24613	2157003092_eaeb977789.jpg	dog lie in snow 
30115	3603116579_4a28a932e2.jpg	a man playing baseball 
10452	3649916507_b88a3d2082.jpg	man riding bike in forest
2817	2651915425_7a58e862e9.jpg	a smiling child swim 
39596	2432709509_2a4d0c833f.jpg	baby by sewer drain cry
12638	3143978284_ac086be9a3.jpg	two woman with a baby
39565	3016521240_2ef20834b6.jpg	girl sit in costume 
10433	3636796219_9916c0465a.jpg	two guy playing baseball 
332	49553964_cee950f3ba.jpg	the man is waterskiing 
23110	352382023_7605223d1c.jpg	dog retrieving stick in water
23116	1096165011_cc5eb16aa6.jpg	a small boy swimming underwater
23122	1572532018_64c030c974.jpg	child playing at the beach
12632	3694555931_7807db2fb4.jpg	two people mud wrestling 
2274	3397310901_cbef5c06ef.jpg	extreme bmx rider defying gravity
6668	241346971_c100650320.jpg	two men play football 
24369	1096165011_cc5eb16aa6.jpg	a boy smile underwater 
2420	359837950_9e22ffe6c2.jpg	a dog on rocky terrain
12002	3561537309_e271d57492.jpg	a child in water 
181	1384292980_4022a7520c.jpg	two young woman walking 
39702	2410399168_1462c422d4.jpg	two dog are playing 
22506	3249014584_21dd9ddd9d.jpg	man with an ice sculpture
12444	140377584_12bdbdf2f8.jpg	a rock climber ascends 
2810	245895500_a4eb97af02.jpg	person fishing in river 
24368	500678178_26ce0f4417.jpg	girl hide in hay 
12463	1659396176_ced00a549f.jpg	two multicoloured dog fighting 
4136	1655781989_b15ab4cbff.jpg	a group of mountain climber
29107	3551281733_b43bf6f870.jpg	closeup of a hummingbird 
24589	754852108_72f80d421f.jpg	two men wearing sunglass 
32907	2471297228_b784ff61a2.jpg	two girl swinging bag 
33567	2892995070_39f3c9a56e.jpg	two dog are playing together
11949	381052465_722e00807b.jpg	fireman fighting a fire 
22438	494329594_6e751372a0.jpg	woman in pink is suntanning
33589	207930963_af3a2f1784.jpg	a man stand outside 
13207	3296715418_29542dcdc2.jpg	white dog walking outside 
22742	3429391520_930b153f94.jpg	a bicyclist catch some air
2224	539493431_744eb1abaa.jpg	man throw flame outside 
38985	3223809913_ae15d14d9a.jpg	boy doe skateboard trick 
33263	2597308074_acacc12e1b.jpg	boy fling mud at girl
10116	837919879_94e3dacd83.jpg	two guy playing horseshoe 
23681	933118213_b35b0b62a7.jpg	a young fisher fish 
28576	2467853482_17009933e8.jpg	a boy blowing bubble 
13519	241346434_0527ea1c07.jpg	a football player point 
5687	820169182_f5e78d7d19.jpg	two child look up 
6064	2612608861_92beaa3d0b.jpg	child watching something happen 
5719	933118213_b35b0b62a7.jpg	a young boy fish 
13427	3541141771_67d305c873.jpg	two child playing on rock
10956	3212465975_b657f40eed.jpg	a skateboarder get airtime 
13338	353180303_6a24179c50.jpg	costumed woman applying lipstick 
38971	3090593241_93a975fe2b.jpg	a crowd of people 
29797	2529116152_4331dabf50.jpg	a man break dance 
6190	3343116398_59a5341f7f.jpg	basketball player push away opponent
34429	268654674_d29e00b3d0.jpg	a family crossing a bridge
13649	3023178539_836b50cd43.jpg	two teenager playing ultimate frisbee
2623	3582048078_7bac2d8473.jpg	father and son swimming 
34347	241347067_e58d05dbdc.jpg	a football player getting tackle
21459	2217328285_b1d55c17ca.jpg	a black dog running 
6962	3386375153_20c56d0aae.jpg	a bicycle go downhill 
33108	3246804978_ea2c9e56f2.jpg	a pack of pug 
21397	297169473_d3974e0275.jpg	two grey dog fight 
28653	3556390715_65c6d1e88b.jpg	a small white dog running
10102	1917265421_aeccf1ca38.jpg	child playing with a pig
10971	3094568845_d0b56c5651.jpg	a racer skid out 
4311	2448393373_80c011d301.jpg	a boy play baseball 
21410	2980348138_91cc6f6d0f.jpg	a rock climber climb 
24938	2836703077_fa9c736203.jpg	two child on a ride
33067	3024022266_3528c16ed8.jpg	a young male surfing 
39013	432248727_e7b623adbf.jpg	a brown dog howl 
11122	1211015912_9f3ee3a995.jpg	child at a park 
24955	506367606_7cca2bba9b.jpg	an oriental florist arranging flower
24929	365128300_6966058139.jpg	people are river rafting 
10182	512163695_51a108761d.jpg	a man walk between house
40318	3415646718_f9f4e23a66.jpg	bull riding with people watching
11034	486917990_72bd4069af.jpg	someone climb a rock 
24058	3547313700_39368b9a2f.jpg	two dog play together 
13596	2780031669_a0345cfc26.jpg	two child go sledding 
6058	2467853482_17009933e8.jpg	a boy is blowing bubble
10965	464251704_b0f0c4c87a.jpg	a girl is swinging 
21644	3723903586_e98d3d8ec7.jpg	greyhound racing on a track
4346	2363540508_9dd1ccf7c7.jpg	young girl in tunnel slide
23969	96420612_feb18fc6c6.jpg	a shirtless man bodysurfs 
6162	2606433181_f8f9d38579.jpg	two dog running in grass
13514	3442978981_53bf1f45f3.jpg	two people are fencing 
21563	357191373_a1cb5696e8.jpg	a group riding horse 
30	1350811702_2ce7cfd0c5.jpg	child fishing off a bridge
30336	3096918227_f9d26a7db2.jpg	man in midair on skateboard
7031	2911919938_6bb6587a36.jpg	a boy getting a shower
24898	2322601965_748d59dc57.jpg	two young girl dressed formally
34361	3069282021_e05e1829f3.jpg	dog racing on a track
11103	3425071001_e7c9809ef2.jpg	a boy play tennis 
39097	3186527735_6e9fe2cf88.jpg	couple waiting on sidewalk 
6251	3551787566_b5ebbe2440.jpg	a woman biking downhill 
11099	1253264731_e7c689eca5.jpg	child playing in stopped motion
3701	2191329761_3effd856c5.jpg	dog racing in dirt 
13246	2956895529_ec6275060e.jpg	a bicycle get airborne 
8	2992614450_b5a6692239.jpg	a dirt bike in midair
23543	2959737718_31203fddb5.jpg	two soccer team compete 
28735	494921598_af73bda568.jpg	a youth playing hockey 
34356	3710353645_8fbfaa4175.jpg	a girl is jumping 
34540	3124964754_2e8a98fb09.jpg	skateboarder grinding a barrel 
23513	1354318519_2f9baed754.jpg	a baby is laughing 
38913	3116769029_f5a76f04ba.jpg	young boy toss autumn leaf
2219	837919879_94e3dacd83.jpg	two people play horseshoe 
5714	2191329761_3effd856c5.jpg	horse number 8 is racing
40429	2914206497_5e36ac6324.jpg	a race car spark 
33301	2444935470_7b0226b756.jpg	small boy in forest 
11087	446514680_ff5ca15ece.jpg	two dog play together 
5742	2676764246_c58205a365.jpg	three dog racing on racetrack
13218	3627676364_1dc9294ec5.jpg	people gather together outdoors 
7080	3417788829_cfdbc34d2c.jpg	three child playy together 
23068	2600883097_aca38cc146.jpg	two dog ankledeep in water 
23974	3690189273_927d42ff43.jpg	a female runner in a race
24354	2851198725_37b6027625.jpg	man kayaking down river rapid 
31585	530661899_94655d7d0e.jpg	two people walk at sunset 
31796	2348491126_30db0d46ef.jpg	a man is looking down 
23963	3639967449_137f48b43d.jpg	two boy eating popscicles outside 
19111	3593222804_c187808ac3.jpg	a man surfing in rough water
6472	3635911776_dbc2763f2c.jpg	three woman in dress dancing 
36020	3407357681_5aeaab5b59.jpg	a dog running through water 
23989	3351357065_a6a9b3d485.jpg	a climber on a snowy mountain
18994	3123351642_3794f2f601.jpg	snowboarder sail in the air 
7971	753285176_f21a2b984d.jpg	a woman and child walking uphill
7976	3222055946_45f7293bb2.jpg	woman in white dribbling basketball 
24356	2178064851_bb39652d28.jpg	a child in a lake 
26215	2411824767_4eb1fae823.jpg	a dog jump over hay 
18996	421808539_57abee6d55.jpg	a dog walking in the snow
35996	2992999413_018f48aabc.jpg	a religious sect gathered together 
26530	2850719435_221f15e951.jpg	child jump on a trampoline 
23781	1412832223_99e8b4701a.jpg	a girl jumping in sand 
19049	2807177340_bc85291df5.jpg	a boy playing on a playground
